Item ID,translated_item_name,category
3263831000003242181,Volume Dampers (Different Sizes),Tools & Hardware
3263831000003242161,Standing C-CLIP (T-2),Tools & Hardware
3263831000003242169,Galvanized Angle bar 40 x 40 x 4mm - Fixed with Duct,Construction Materials
3263831000003242177,"Bolt, Nut and Washer 10 mm",Tools & Hardware
3263831000003267003,6mm ppg bronz tinted +a/s+6mm clear temp,Electrical & Lighting
3263831000003314009,G CLAMP,Tools & Hardware
3263831000003314017,WEICCO RUBBER LINED SPLIT CLAMP MODEL: WSC 110-116R,Tools & Hardware
3263831000003314025,WEICCO RUBBER LINED SPLIT CLAMP MODEL: WSC 45-51R,Tools & Hardware
3263831000003314033,WEICCO RUBBER LINED SPLIT CLAMP MODEL: WSC 17-23R,Construction Materials
3263831000003314049,"WEICCO ADJUSTABLE CLEVIS HANGER MODEL: WCH 150 (5"")",Tools & Hardware
3263831000003314057,"WEICCO U-STRAP MODEL: US 167 (6"")",Tools & Hardware
3263831000003314005,GARG HDG WASHER M8 INDIA,Plumbing & HVAC
3263831000003314013,WEICCO RUBBER LINED SPLIT CLAMP MODEL: WSC 208-220R,Construction Materials
3263831000003314021,WEICCO RUBBER LINED SPLIT CLAMP MODEL: WSC 72-81R,Tools & Hardware
3263831000003314029,WEICCO RUBBER LINED SPLIT CLAMP MODEL: WSC 32-38R,Construction Materials
3263831000003314037,"WEICCO SPRINKLE PIPE HANGER MODEL: WPCS 42 (1-1/4"")",Tools & Hardware
3263831000003314045,"WEICCO ADJUSTABLE CLEVIS HANGER MODEL: WCH 75 (3"")",Tools & Hardware
3263831000003314053,"WEICCO U-STRAP MODEL: US 90 (3"")",Tools & Hardware
3263831000003314003,GARG HDG NUT M8 INDIA,Metals & Steel
3263831000003314011,STAR DUCT SEALANT DS-32-17 (24PCS/BOX),Electrical & Lighting
3263831000003314019,WEICCO RUBBER LINED SPLIT CLAMP MODEL: WSC 90-98R,Tools & Hardware
3263831000003314027,WEICCO RUBBER LINED SPLIT CLAMP MODEL: WSC 39-45R,Tools & Hardware
3263831000003314035,"WEICCO SPRINKLE PIPE HANGER MODEL: WPCS 35 (1"")",Construction Materials
3263831000003314043,"WEICCO ADJUSTABLE CLEVIS HANGER MODEL: WCH 65 (2-1/2"")",Tools & Hardware
3263831000003314051,"WEICCO U-STRAP MODEL: US 75 (2-1/2"")",Security & Access Control
3263831000003314007,GARG HDG THREADED ROD M8X3MTR INDIA,Construction Materials
3263831000003314015,WEICCO RUBBER LINED SPLIT CLAMP MODEL: WSC 158-169R,Tools & Hardware
3263831000003314023,WEICCO RUBBER LINED SPLIT CLAMP MODEL: WSC 58-64R,Construction Materials
3263831000003314031,WEICCO RUBBER LINED SPLIT CLAMP MODEL: WSC 24-30R,Plumbing & HVAC
3263831000003314039,"WEICCO SPRINKLE PIPE HANGER MODEL: WPCS 48 (1-1/2"")",Tools & Hardware
3263831000003314047,"WEICCO ADJUSTABLE CLEVIS HANGER MODEL: WCH 100 (4"")",Construction Materials
3263831000003314055,"WEICCO U-STRAP MODEL: US 115 (4"")",Tools & Hardware
3263831000003332003,"Roof top structure - structure roof rail high 46mm, length 3520mm",Construction Materials
3263831000003332011,Roof top structure STRUCTURE ROOF End Clamp for 35mm Thickness solar panel,Construction Materials
3263831000003332007,Roof top structure STRUCTURE ROOF L Feet,Miscellaneous & Logistics
3263831000003332005,Roof top structure - structure roof splice connector grop 200mm,Construction Materials
3263831000003332013,Delivery to Port,Miscellaneous & Logistics
3263831000003332009,Roof top structure STRUCTURE ROOF Mid Clamp for 35mm Thickness solar panel,Construction Materials
3263831000003342014,Jerjor 16m gray,Construction Materials
3263831000003342022,32 amp al -Fanar key key,Electrical & Lighting
3263831000003342010,Riyadh cable 35 mm,Tools & Hardware
3263831000003342018,Pipe 25 ml black Electricity Electric,Electrical & Lighting
3263831000003342026,4 ml Al -Fannar No. 12,Electrical & Lighting
3263831000003342016,A gray fuss 25 ml,Miscellaneous & Logistics
3263831000003342024,Riyadh cable 25 mm,Electrical & Lighting
3263831000003342012,Quarter box 7*7 Etra iron,Tools & Hardware
3263831000003342020,M3 M3,Construction Materials
3263831000003342028,Fell 25 ml white electricity,Electrical & Lighting
3263831000003343056,Trina Solar Panels Mono PERC DE19 Model: DE19 550 W ( unit: WATT ),Electrical & Lighting
3263831000003373013,Tube 400*200*10 mm*12 meters,Construction Materials
3263831000003373009,Saj 1.2*4*8,Construction Materials
3263831000003373017,Saj 1.22*6 meters*8 mm,Construction Materials
3263831000003373007,Angles 40*40*4 ml,Metals & Steel
3263831000003373015,Tube 40*40*1.5 mm,Electrical & Lighting
3263831000003373011,Black stiffen 10 mm*4*8,Construction Materials
3263831000003373019,Tube 40*20*1.5 mm,Construction Materials
3263831000003390003,Rocketed floors 2*5*20 cm 10 mm,Construction Materials
3263831000003390011,Switching iron 14 mm * 12 meters,Tools & Hardware
3263831000003390007,SABIC iron 10 mm 12 meters,Construction Materials
3263831000003390005,Switching iron 12 mm * 12 meters,Tools & Hardware
3263831000003390009,Switching iron 16 mm * 12 meters,Tools & Hardware
3263831000003390043,Be Bahr Kaibel 1*35 naked copper,Metals & Steel
3263831000003390051,Qasam 1*1*3,Construction Materials
3263831000003390059,4 m rope,Construction Materials
3263831000003390067,2.5 Swedish AW,Metals & Steel
3263831000003390075,Box 7*7 deep legs of the Rowe,Tools & Hardware
3263831000003390083,"Futured 50 m, Nebro Electricity",Electrical & Lighting
3263831000003390091,Qassam 32 m conversion,Construction Materials
3263831000003390099,Fateh 25 m conversion,Construction Materials
3263831000003390107,Coast 25*1/2 conversion,Electrical & Lighting
3263831000003390115,Nobility 1/2 inch iron,Metals & Steel
3263831000003390123,Call 50 m Al Manar,Metals & Steel
3263831000003390131,Fukha 32 mm gray,Metals & Steel
3263831000003390039,Fell 25 m free,Miscellaneous & Logistics
3263831000003390047,Melbush 25 m free,Construction Materials
3263831000003390055,Glue 1/2 cold 7,Tools & Hardware
3263831000003390063,4 m Swedish A.,Miscellaneous & Logistics
3263831000003390071,Melbush 25 m free,Electrical & Lighting
3263831000003390079,تيب رمادي,Construction Materials
3263831000003390087,Pipe 32 m converting thermal,Plumbing & HVAC
3263831000003390095,Executive 32*25 m conversion,Metals & Steel
3263831000003390103,Qassam 25 m conversion,Construction Materials
3263831000003390111,1/2 Japanese iron,Metals & Steel
3263831000003390119,16 bar pressure watch,Security & Access Control
3263831000003390127,Glue 1k hot 7,Tools & Hardware
3263831000003390037,Pipe 25 m free,Construction Materials
3263831000003390045,Inheritance Yoklamab,Construction Materials
3263831000003390053,تيب رمادي,Construction Materials
3263831000003390061,Cable 1*70 m normal Fes,Electrical & Lighting
3263831000003390069,Pipe 25 m free,Construction Materials
3263831000003390077,Qasam 1*1*3,Metals & Steel
3263831000003390085,Hobbie 2 national,Miscellaneous & Logistics
3263831000003390093,Corner elbow 32 m conversion,Electrical & Lighting
3263831000003390101,Corner 25 m conversion,Miscellaneous & Logistics
3263831000003390109,25 conversion,Miscellaneous & Logistics
3263831000003390117,Executive 1*1/2 Japanese iron,Metals & Steel
3263831000003390125,50 m red lighthouse,Safety & Fire Protection
3263831000003390133,Coast 32 m gray,Metals & Steel
3263831000003390041,2.5 Swedish ground,Metals & Steel
3263831000003390049,Box 7*7 deep legs of the Rowe,Construction Materials
3263831000003390057,Glue 1k hot 7,Tools & Hardware
3263831000003390065,Swedish 6 m wire a,Electrical & Lighting
3263831000003390073,Fell 25 m free,Safety & Fire Protection
3263831000003390081,Pipe 32 m black free,Construction Materials
3263831000003390089,32 m conversion,Safety & Fire Protection
3263831000003390097,25 m conversion pipe,Plumbing & HVAC
3263831000003390105,Fell 25 m conversion,Miscellaneous & Logistics
3263831000003390113,محبس ١/٢ ايطالي,Electrical & Lighting
3263831000003390121,"Fateh, 50 m, red Al -Manar",Miscellaneous & Logistics
3263831000003390129,Pipe 32 Class 5 Manar,Metals & Steel
3263831000003398015,The agreement of the agreement is 16 mm,Miscellaneous & Logistics
3263831000003398011,Steel of the agreement 20 mm,Metals & Steel
3263831000003398017,SABIC 10 mm,Construction Materials
3263831000003398013,Iron Agreement 14 mm,Metals & Steel
3263831000003438009,Fire retardant Eps Wavy panels (Psm) 320*60*8 CM Density =16 KG/M3 including 10% disscount,Safety & Fire Protection
3263831000003435021,Timber,Construction Materials
3263831000003435017,Reinforcing,Metals & Steel
3263831000003435019,Concrete,Construction Materials
3263831000003479582,Wier mesh 10mm 2x4.5 20*20 sheet,Construction Materials
3263831000003495014,Concrete water tank total capacity 17 m3,Construction Materials
3263831000003495016,Concrete septic tank total capacity 17 m3,Construction Materials
3263831000003491016,Cut & Bend Rebar 12 mm,Metals & Steel
3263831000003491012,Cut & Bend Rebar 8 mm,Construction Materials
3263831000003491020,Cut & Bend Rebar 16 mm,Construction Materials
3263831000003491018,Cut & Bend Rebar 14 mm,Metals & Steel
3263831000003491014,Cut & Bend Rebar 10 mm,Construction Materials
3263831000003495046,My country is 16 mm,Plumbing & HVAC
3263831000003495042,A hot agreement 10 mm,Safety & Fire Protection
3263831000003495044,My country is 12 mm,Metals & Steel
3263831000003492565,Steel armament 14 ml-spike,Security & Access Control
3263831000003492569,Steel armament 10 ml-spike,Metals & Steel
3263831000003492567,Steel armament 12 ml-spike,Safety & Fire Protection
3263831000003492563,Steel armament 16 ml-spike,Safety & Fire Protection
3263831000003492571,Steel armament 8 ml-spike,Metals & Steel
3263831000003521019,"Aluminium Profile - 2,718 Bars/pcs",Metals & Steel
3263831000003521015,"Aluminium Profile - 3,102 Bars/pcs",Metals & Steel
3263831000003521013,"Aluminium Profile - 3,970 Bars/pcs",Construction Materials
3263831000003521021,"Aluminium Profile - 3,999 Bars/pcs",Metals & Steel
3263831000003521017,"Aluminium Profile - 2,648 Bars/pcs",Construction Materials
3263831000003513015,Aluminium Profile - 115 Bars/pcs,Metals & Steel
3263831000003513013,Aluminium Profile - 168 Bars/pcs,Construction Materials
3263831000003518007,Aluminium Profile - 90 Bars/pcs,Metals & Steel
3263831000003520030,Aluminium Profile - 13 Bars/pcs,Construction Materials
3263831000003545011,07.7 mm Deformed Straight Bar - CR - 6M,Construction Materials
3263831000003545019,16.0 mm black deformed straight bar G60-12M - Ittefaq,Metals & Steel
3263831000003545007,08.0 mm Deformed Coil -CR,Metals & Steel
3263831000003545015,12.0 MM Black deformed straight bar G60-12m-Ittifaq,Metals & Steel
3263831000003545013,09.5 mm Deformed Straight Bar - CR - 12M,Construction Materials
3263831000003545021,20.0 mm Black Deformed Straight Bar G60 - 12M - Ittifaq,Metals & Steel
3263831000003545009,10.0 mm deformed coil - CR,Tools & Hardware
3263831000003545017,14.0 mm Black Deformed Straight Bar G60 - 12 M - Ittifaq,Construction Materials
3263831000003608007,Cut & Bend Rebar 12 mm,Metals & Steel
3263831000003608003,Cut & Bend Rebar 8 mm,Construction Materials
3263831000003608009,Cut & Bend Rebar 14 mm,Metals & Steel
3263831000003608005,Cut & Bend Rebar 10 mm,Metals & Steel
3263831000003862215,My ground concrete virus,Plumbing & HVAC
3263831000003862211,Single wire NYA 4 mm,Electrical & Lighting
3263831000003862219,16 -year -old,Miscellaneous & Logistics
3263831000003862217,Bag,Office & Furniture
3263831000003862213,Single wire NYA 6 mm,Electrical & Lighting
3263831000003879024,GV Elite55 RST,Metals & Steel
3263831000003879026,GV Elite 55 WHI,Electrical & Lighting
3263831000003879022,MOE 55 DUO SG-OGN-BG,Tools & Hardware
3263831000003879030,Seaming Tape P145,Construction Materials
3263831000003879028,Glue 2KPU,Miscellaneous & Logistics
3263831000003893005,HEB 260X260X10X17.5MMX12MTR,Metals & Steel
3263831000003893013,square tube 60 x 60 x 2mm x 6 mtr,Construction Materials
3263831000003893009,HEB 280X280X10.5X18MMX12MTR,Construction Materials
3263831000003893007,IPE 300*150*7.1 *10.7 MM * 12 mtr (Unit: Pcs),Construction Materials
3263831000003893003,HEB 200X200X15X9MMX12MTR,Metals & Steel
3263831000003893011,square tube 40 x 40 x 2mm x 6 mtr,Construction Materials
3263831000003893031,Singing iron sheet size 3000*1000 mm thick 1 mm,Construction Materials
3263831000003893039,Singing iron sheet size 570*1000 mm thick 1 mm,Metals & Steel
3263831000003893027,Single iron sheet size 3000*1000 mm thick 1.2 mm,Construction Materials
3263831000003893035,Single iron sheet size 910*1000 mm thick 1 mm,Construction Materials
3263831000003893043,Black iron sheet size 1000*2000 mm thick 9.8 mm,Construction Materials
3263831000003893025,Iron box size 40*40 mm thick 1.2 mm length 6 m,Tools & Hardware
3263831000003893033,Saj Hadid Galvan size 2440*1000 mm thick 1 mm,Tools & Hardware
3263831000003893041,Black iron sheet size 1000*2000 mm thick 2.8 mm,Metals & Steel
3263831000003893029,Single iron sheet size 2440*1000 mm thick 1.2 mm,Metals & Steel
3263831000003893037,Singing iron sheet size 670*1000 mm thick 1 mm,Construction Materials
3263831000003893045,Mansoum Stelsus 10 mm in length 6 m gr316,Metals & Steel
3263831000003917013,Steel of 10 mm pressure 60 mm,Metals & Steel
3263831000003917017,Switch iron 16 mm 12 meters,Tools & Hardware
3263831000003917015,Switching iron 12 mm*12 meters,Tools & Hardware
3263831000003917019,Switching iron 14 mm *12 meters,Tools & Hardware
3263831000003925029,C35 SRC WITH ICE,Electrical & Lighting
3263831000003986179,Steel of 80 MD SABIC,Metals & Steel
3263831000003985098,"Precast / pre-stressed beams 300*850mm ( HCS550 ) cast in grey concre , as struck from mould finish",Construction Materials
3263831000003985094,Precast prestressed hollowcore ( HCS150 ) cast in grey concrete . extruder finish,Miscellaneous & Logistics
3263831000003985102,Bent Plate 150*300*12*900mm long,Construction Materials
3263831000003985100,Steel Hanger( HCS550 ),Tools & Hardware
3263831000003985096,Precast prestressed hollowcore slabs ( HCS550 ) cast in grey concrete . extruder finish,Construction Materials
3263831000003985116,"POLYSPORT STUCCO 950 – Elastic POLYSPORT STUCCO 950 polyurethane, two – component pore filler",Construction Materials
3263831000003985120,"POLYSPORT MAT 952 – Two POLYSPORT MAT 952 component, polyurethane, mat sealer",Construction Materials
3263831000003985118,"POLYSPORT PU 951 - Two–component, POLYSPORT PU 951 polyurethane, self-leveling coat for .indoor spor",Construction Materials
3263831000003985114,Polyurethane primer,Construction Materials
3263831000003985122,"SAFEPOL – Elastic, shock –absorbent, wet-pour system",Safety & Fire Protection
3263831000003984106,Steel armament 8 ml-spike,Security & Access Control
3263831000003984110,Steel armament 16 ml-spike,Security & Access Control
3263831000003984108,Steel armament 12 ml-spike,Security & Access Control
3263831000003987130,C35 OPC WITH ICE,Tools & Hardware
3263831000003987132,C35 SRC WITH ICE,Electrical & Lighting
3263831000004091003,Riyadh cable armed 4* 300 mm sta/xlpe/pvc,Electrical & Lighting
3263831000004091011,Ground cable 1* 150 mm y/g,Electrical & Lighting
3263831000004091007,Riyadh Cable Armed 4* 70 mm Sta/XLPE/PVC,Electrical & Lighting
3263831000004091015,Ground cable 1* 35 mm y/g,Electrical & Lighting
3263831000004091005,Riyadh Cable Armed 4* 240 mm Sta/XLPE/PVC,Electrical & Lighting
3263831000004091013,Ground cable 1* 120 mm y/g,Electrical & Lighting
3263831000004091009,Riyadh Kibel armed 4* 25 mm sta/xlpe/pvc,Security & Access Control
3263831000004091017,Ground cable 1* 16 mm y/g,Electrical & Lighting
3263831000004104055,reducing Tee ppr - tahweel™ / 50mmX32mm,Construction Materials
3263831000004104063,reducer socket ppr - tahweel™ / 50mmX25mm#,Electrical & Lighting
3263831000004104071,register coupling - aplaco™ / 110mm,Construction Materials
3263831000004104079,branch 87.50 ° pvc - aplaco™ / 110mmX110mm,Construction Materials
3263831000004104087,bend 45 ° pvc - aplaco / 110mm,Construction Materials
3263831000004104095,cement weld-on 714 ™ - 1/2L,Construction Materials
3263831000004104103,ppr pipe normal - tahweel™ / 32mm / 5.8mt,Construction Materials
3263831000004104111,stop globe valve ppr - 32mm / tahweel™,Plumbing & HVAC
3263831000004104119,elbow 90 ° ppr - tahweel™ / 32mm,Tools & Hardware
3263831000004104127,"water hammer - PPP / 1/2""",Plumbing & HVAC
3263831000004104135,"elbow 90 ° pvc SCH40 - fabco / 1""",Metals & Steel
3263831000004104051,stop globe valve ppr - 32mm / tahweel™,Plumbing & HVAC
3263831000004104059,elbow 90 ° ppr - tahweel™ / 50mm,Construction Materials
3263831000004104067,"short reducer pvc sch80 - aplaco™ / 11/2""X1""",Construction Materials
3263831000004104075,register coupling - aplaco™ / 50mm,Plumbing & HVAC
3263831000004104083,bend 87.50 ° pvc - aplaco™ / 50mm,Construction Materials
3263831000004104091,access plug & cap pvc - aplaco™ / 110mm,Electrical & Lighting
3263831000004104099,end cap upvc white - era / 50mm,Tools & Hardware
3263831000004104107,"test pluge ppr - tahweel™ / 1/2""",Tools & Hardware
3263831000004104115,"female threaded elbow ppr - tahweel™ / 25mmX1/2""",Plumbing & HVAC
3263831000004104123,socket ppr - tahweel™ / 32mm,Tools & Hardware
3263831000004104131,ppr pipe normal - tahweel™ / 50mm / 5.8mt,Metals & Steel
3263831000004104139,"NDAL PVC Pipe SCH40 - 1""X3.38mm",Plumbing & HVAC
3263831000004104057,equal Tee 90 ° ppr - tahweel™ / 50mm,Construction Materials
3263831000004104065,gully adaptor - 110mmX50mm / aplaco™ / pieces,Construction Materials
3263831000004104073,register coupling - aplaco™ / 75mm,Electrical & Lighting
3263831000004104081,bend 87.50 ° pvc - aplaco™ / 75mm,Construction Materials
3263831000004104089,loor gully two side rubber - 75mm / aplaco™,Construction Materials
3263831000004104097,bend 45 ° pvc - aplaco / 50mm,Construction Materials
3263831000004104105,concealed valve ppr - tahweel™ / 25mm / -,Construction Materials
3263831000004104113,"female threaded tee ppr - tahweel™ / 25mmX1/2""",Metals & Steel
3263831000004104121,socket ppr - tahweel™ / 25mm,Electrical & Lighting
3263831000004104129,equal Tee 90 ° ppr - tahweel™ / 25mm,Construction Materials
3263831000004104137,"coupling pvc SCH40 - fabco / 1""",Plumbing & HVAC
3263831000004104053,stop globe valve ppr - 50mm / tahweel™,Plumbing & HVAC
